Wavelength,LII,Z-Wavelength,Z-LII,,Z-LII2,Z-LII3
,,,,,,2.569251299
,,,,,,2.382311344
,,,,,,0.568411469
,,,,,,5.3743186
,,,,,,2.454479694
,,,,,,0.2619555
,,,,,,2.138179779
,,,,,,2.188972712
,,,,,,-0.141028404
,,,,,,0.125660777
,,,,,,-0.791808486
,,,,,,-1.45738709
,,,,,,-0.17742002
,,,,,,1.248057604
,,,,,,3.189176559
,,,,,,2.409314394
,,,,,,-0.848228574
,,,,,,2.19024682
,,,,,,-0.780956626
,,,,,,1.100782156
,,,,,,-1.511282802
,,,,,,1.63984406
,,,,,,2.827763081
,,,,,,0.275396466
,,,,,,-1.674975514
,,,,,,-1.538257718
,,,,,,-1.353079677
,,,,,,-1.233449101
,,,,,,0.562316895
,,,,,,-0.218155026
,,,,,,4.355381966
,,,,,,-1.394103646
,,,,,,2.819408894
,,,,,,-2.125700951
,,,,,,0.35316813
,,,,,,2.630269051
,,,,,,0.366265893
,,,,,,-1.774437785
,,,,,,5.335728168
,,,,,,1.636058569
,,,,,,2.578551054
,,,,,,-0.82663095
,,,,,,4.616659164
,,,,,,-0.094537377
,,,,,,-5.456319809
,,,,,,-1.862302661
,,,,,,3.375351429
,,,,,,-0.285577893
,,,,,,2.902785778
,,,,,,0.527331233
,,,,,,2.205082893
,,,,,,0.301293373
,,,,,,0.453581095
,,,,,,0.795705736
,,,,,,0.942989886
,,,,,,3.712451458
,,,,,,0.191278338
,,,,,,-1.335642695
,,,,,,-0.347127557
,,,,,,-1.557289481
,,,,,,-1.489637256
,,,,,,-0.307669759
,,,,,,-1.962923646
,,,,,,-0.833236337
,,,,,,-2.246765614
,,,,,,2.412042618
,,,,,,7.774933815
,,,,,,-2.12155056
,,,,,,3.684132814
,,,,,,-1.392214894
,,,,,,2.42099762
,,,,,,-1.315224051
,,,,,,0.192550421
,,,,,,0.406921864
,,,,,,-2.666300774
,,,,,,0.288703799
,,,,,,-2.129854202
,,,,,,-3.814790726
,,,,,,0.474338293
,,,,,,-1.119241357
,,,,,,-3.52039814
,,,,,,-1.563468814
,,,,,,-2.010502338
,,,,,,-0.168869257
,,,,,,-2.491873741
,,,,,,-1.157004237
,,,,,,-3.565279961
,,,,,,-2.856755257
,,,,,,3.480733871
,,,,,,-2.136698246
,,,,,,-0.777822614
,,,,,,2.398639202
,,,,,,-3.921031952
,,,,,,1.630712867
,,,,,,4.309598446
,,,,,,0.552545786
,,,,,,-2.246060848
,,,,,,3.91025877
,,,,,,2.433006048
,,,,,,2.046633244
,,,,,,2.313397408
,,,,,,3.303626776
,,,,,,-5.549119473
,,,,,,-2.132818222
,,,,,,-1.855486274
,,,,,,-1.569223046
,,,,,,-0.639582515
,,,,,,-1.295666814
,,,,,,4.012441158
,,,,,,2.215769291
,,,,,,0.919068813
,,,,,,-1.826688409
,,,,,,0.989737391
,,,,,,0.483534813
,,,,,,-1.787068486
,,,,,,1.686026692
,,,,,,2.06979537
,,,,,,5.909800529
,,,,,,-0.909747005
,,,,,,-1.524789453
,,,,,,0.581331134
,,,,,,-0.223545313
,,,,,,3.380668879
,,,,,,3.148202419
,,,,,,-1.758486867
,,,,,,2.128511429
,,,,,,2.942058802
,,,,,,2.781641722
,,,,,,7.01442194
,,,,,,7.063037872
,,,,,,-1.592687726
,,,,,,-1.013068318
,,,,,,0.015292764
,,,,,,-1.56096828
,,,,,,-1.953553081
,,,,,,1.274210215
,,,,,,-0.272069693
,,,,,,-1.695002675
,,,,,,-2.034424782
,,,,,,-1.987754941
,,,,,,2.366161108
,,,,,,-1.328383088
,,,,,,-0.613665223
,,,,,,-0.464063287
,,,,,,-0.390353084
,,,,,,-0.231116295
,,,,,,1.57886982
,,,,,,-0.74680531
,,,,,,1.06842494
,,,,,,0.727734029
,,,,,,0.509236813
,,,,,,2.203589439
,,,,,,-1.195600867
,,,,,,1.814864874
,,,,,,0.445686698
,,,,,,1.064079285
,,,,,,2.402183056
,,,,,,-1.192176223
,,,,,,-0.838785768
,,,,,,-2.083786011
,,,,,,0.867358744
,,,,,,1.183819771
,,,,,,3.726511002
,,,,,,-1.273997188
,,,,,,-3.031973839
,,,,,,1.394827127
,,,,,,-0.344970107
,,,,,,2.284650564
,,,,,,2.728648186
,,,,,,0.97474122
,,,,,,-1.968134761
,,,,,,-2.044726849
,,,,,,8.085214615
,,,,,,5.948343277
,,,,,,1.321094632
,,,,,,-1.967540622
,,,,,,6.357265949
,,,,,,3.775206089
,,,,,,2.488528967
,,,,,,3.633803606
,,,,,,-0.500259995
,,,,,,-0.662855506
,,,,,,-2.581646919
,,,,,,1.848014474
,,,,,,-0.523665786
,,,,,,-2.395766258
,,,,,,-1.027771115
,,,,,,2.977229595
,,,,,,1.95374918
,,,,,,-1.801266789
,,,,,,-1.23745811
,,,,,,1.079273462
,,,,,,0.692090392
,,,,,,0.582253337
,,,,,,3.112738371
,,,,,,-0.486658454
,,,,,,-1.234575152
,,,,,,1.921540737
,,,,,,-0.017201185
,,,,,,0.005027413
,,,,,,1.910766006
,,,,,,3.287601709
,,,,,,2.089047432
,,,,,,1.759062171
,,,,,,-2.107685566
,,,,,,-1.650921464
,,,,,,0.325796247
,,,,,,-1.362601399
,,,,,,3.03034544
,,,,,,0.349133372
,,,,,,1.742085338
,,,,,,-1.842475533
,,,,,,1.035058498
,,,,,,0.878402054
,,,,,,-2.640660763
,,,,,,1.684706211
,,,,,,2.087386131
,,,,,,2.161801815
,,,,,,-3.235727787
,,,,,,1.470439076
,,,,,,4.532627583
,,,,,,1.238735914
,,,,,,-0.302194476
,,,,,,2.502838612
,,,,,,4.421251297
,,,,,,2.357103825
,,,,,,2.162642717
,,,,,,2.485597849
,,,,,,-0.476890922
,,,,,,2.599659443
,,,,,,-1.421723485
,,,,,,-1.344062209
,,,,,,0.333856583
,,,,,,-0.886706948
,,,,,,0.143712401
,,,,,,-1.597654939
,,,,,,2.597961664
,,,,,,0.145276308
,,,,,,0.764365911
,,,,,,-2.44232893
,,,,,,-0.242764711
,,,,,,-0.491864085
,,,,,,-3.406644821
,,,,,,-0.32488811
,,,,,,0.882328212
,,,,,,2.077608585
,,,,,,0.086437702
,,,,,,3.55532217
,,,,,,2.993697166
,,,,,,-0.33571732
,,,,,,-4.435622692
,,,,,,0.594894171
,,,,,,-0.308693528
,,,,,,1.137111664
,,,,,,-1.837655902
,,,,,,3.422480822
,,,,,,-1.303307414
,,,,,,-1.093629479
,,,,,,2.923081636
,,,,,,-0.883095384
,,,,,,-0.09850502
,,,,,,0.178087234
,,,,,,0.905186713
,,,,,,-1.855966449
,,,,,,-1.645487428
,,,,,,-1.652403712
,,,,,,4.672565937
,,,,,,0.382961988
,,,,,,-1.038656354
,,,,,,4.4952631
,,,,,,-4.856453896
,,,,,,-0.015044451
,,,,,,-1.826248288
,,,,,,0.712498069
,,,,,,4.80235815
,,,,,,3.059083462
,,,,,,1.754766464
,,,,,,-1.130044341
,,,,,,0.583663821
,,,,,,-2.484568119
,,,,,,4.81349802
,,,,,,1.014935255
,,,,,,9.088570595
,,,,,,2.676272154
,,,,,,2.463881493
,,,,,,6.965531349
,,,,,,0.499861717
,,,,,,1.386228442
,,,,,,2.553480148
,,,,,,-1.455994248
,,,,,,2.191342592
,,,,,,0.414844513
,,,,,,0.884092569
,,,,,,1.192398787
,,,,,,3.054336071
,,,,,,-1.343142629
,,,,,,-0.829095721
,,,,,,2.610035181
,,,,,,-2.609941006
,,,,,,-1.918627858
,,,,,,-2.703841686
,,,,,,-1.40292275
,,,,,,-2.157813549
,,,,,,-0.432839036
,,,,,,-1.329435229
,,,,,,-0.430208087
,,,,,,-0.845752597
,,,,,,0.484183908
,,,,,,-1.581409335
,,,,,,0.31530118
,,,,,,-0.259150267
,,,,,,-1.350611329
,,,,,,1.530603886
,,,,,,-0.213148713
,,,,,,2.337582111
,,,,,,3.755930424
,,,,,,2.997210503
,,,,,,1.199920654
,,,,,,4.227383614
,,,,,,-1.79971087
,,,,,,2.75538373
,,,,,,1.933338523
,,,,,,-0.33668077
,,,,,,-1.63981092
,,,,,,-1.225245595
,,,,,,-1.643984199
,,,,,,2.643115282
,,,,,,-1.532706857
,,,,,,-0.532932162
,,,,,,-1.40667665
,,,,,,-0.372284055
,,,,,,0.315103769
,,,,,,1.61247468
,,,,,,-2.875861645
,,,,,,-0.991077781
,,,,,,-0.39840734
,,,,,,-1.878247142
,,,,,,-0.633218646
,,,,,,3.321058035
,,,,,,0.595385075
,,,,,,-0.997907996
,,,,,,-1.491665244
,,,,,,-1.988757253
,,,,,,1.086373568
,,,,,,-1.174741387
,,,,,,-0.970704675
,,,,,,2.983159781
,,,,,,0.506706238
,,,,,,0.812870026
,,,,,,1.010731697
,,,,,,2.808039427
,,,,,,-4.121026516
,,,,,,2.312135458
,,,,,,3.61879611
,,,,,,1.568120241
,,,,,,1.427233338
,,,,,,-0.401584029
,,,,,,1.617910504
,,,,,,0.566919804
,,,,,,-1.444872975
,,,,,,-1.221337199
,,,,,,-1.485233903
,,,,,,-1.726602674
,,,,,,-1.425520062
,,,,,,3.089354515
,,,,,,-0.322351813
,,,,,,4.878171444
,,,,,,0.694816351
,,,,,,1.152266502
,,,,,,-0.364270329
,,,,,,-2.773097992
,,,,,,-1.761503339
,,,,,,0.150796413
,,,,,,0.44688499
,,,,,,5.383463383
,,,,,,-2.364355087
,,,,,,-1.542640567
,,,,,,3.150777817
,,,,,,3.108049393
,,,,,,3.02073431
,,,,,,0.046452165
,,,,,,-1.074904323
,,,,,,1.127923846
,,,,,,2.751286983
,,,,,,-2.475752354
,,,,,,-1.997226834
,,,,,,1.059644341
,,,,,,2.087378263
,,,,,,0.995074034
,,,,,,0.102851748
,,,,,,1.136919975
,,,,,,-1.78810823
,,,,,,-0.972375274
,,,,,,0.741230547
,,,,,,2.97027874
,,,,,,-2.185382843
,,,,,,-1.758074403
,,,,,,-5.83530283
,,,,,,-0.766724944
,,,,,,0.054151177
,,,,,,-1.711061597
,,,,,,0.493207574
,,,,,,-0.061107516
,,,,,,4.621080399
,,,,,,1.207877159
,,,,,,0.721751571
,,,,,,-0.053251863
,,,,,,0.874287367
,,,,,,-0.201361418
,,,,,,1.174457073
,,,,,,-1.594850898
,,,,,,-0.409211516
,,,,,,2.632739067
,,,,,,0.639789343
,,,,,,-0.693183541
,,,,,,-1.562128425
,,,,,,1.40332675
,,,,,,-0.147800922
,,,,,,0.126417398
,,,,,,0.703355432
,,,,,,-1.73769033
,,,,,,1.793425202
,,,,,,-1.629624248
,,,,,,-2.588676929
,,,,,,-1.565445065
,,,,,,3.159499645
,,,,,,-2.00534153
,,,,,,3.096669674
,,,,,,-0.821403861
,,,,,,3.662671566
,,,,,,-1.88490808
,,,,,,-0.708574891
,,,,,,2.795079231
,,,,,,-1.027844787
,,,,,,-2.631155491
,,,,,,-1.178925872
,,,,,,0.909065127
,,,,,,1.835303426
,,,,,,6.536384106
,,,,,,0.260928869
,,,,,,1.457698345
,,,,,,1.589025378
,,,,,,-0.964012027
,,,,,,0.607219219
,,,,,,-1.545406699
,,,,,,2.085020781
,,,,,,1.266422868
,,,,,,-1.081096053
,,,,,,0.136371374
,,,,,,2.255759478
,,,,,,0.796686888
,,,,,,0.553870201
,,,,,,2.821363926
,,,,,,1.054923892
,,,,,,-1.225162148
,,,,,,-4.136065006
,,,,,,-1.00261867
,,,,,,-0.623972535
,,,,,,1.763257504
,,,,,,-2.722957611
,,,,,,1.992840767
,,,,,,-0.664260507
,,,,,,0.773052454
,,,,,,6.107662201
,,,,,,0.44047761
,,,,,,-0.177080631
,,,,,,0.714972854
,,,,,,2.062682629
,,,,,,4.737896442
,,,,,,-1.311610818
,,,,,,1.677634835
,,,,,,3.926810265
,,,,,,0.580223918
,,,,,,3.508416653
,,,,,,-3.056808949
,,,,,,3.971163273
,,,,,,-0.505695701
,,,,,,-5.863167286
,,,,,,-0.219225049
,,,,,,5.277910233
,,,,,,3.873145103
,,,,,,0.264396429
,,,,,,1.62321794
,,,,,,0.762445748
,,,,,,-2.124902725
,,,,,,-2.746213913
,,,,,,0.432668328
,,,,,,0.595478535
,,,,,,-1.647471547
,,,,,,-2.520840645
,,,,,,-0.700019717
,,,,,,2.944014549
,,,,,,0.543902874
,,,,,,-2.707927227
,,,,,,-1.703230739
,,,,,,0.713204741
,,,,,,0.38338542
,,,,,,2.559556246
,,,,,,-0.860216022
,,,,,,-1.708752513
,,,,,,5.829382896
,,,,,,-1.626130939
,,,,,,2.633161545
,,,,,,3.649818897
,,,,,,1.343401194
,,,,,,-0.768455625
,,,,,,1.054664135
,,,,,,-0.257168651
,,,,,,-1.985683084
,,,,,,2.114954472
,,,,,,-1.274401784
,,,,,,0.945913434
,,,,,,-0.050328135
,,,,,,-1.547475696
,,,,,,0.369199276
,,,,,,-0.403314471
,,,,,,0.970808029
,,,,,,7.585122585
,,,,,,-1.965338111
,,,,,,2.290186644
,,,,,,1.98441565
,,,,,,-1.326427341
,,,,,,-2.272264481
,,,,,,5.192383289
,,,,,,-1.358856797
,,,,,,1.871973753
,,,,,,-1.227163672
,,,,,,1.48846972
,,,,,,-1.895233035
,,,,,,-0.455347896
,,,,,,-1.4052912
,,,,,,-0.514913917
,,,,,,-0.616831183
,,,,,,0.165461302
,,,,,,-2.42798233
,,,,,,-0.961919904
,,,,,,3.61110878
,,,,,,-1.782603383
,,,,,,1.899239421
,,,,,,4.84743309
,,,,,,2.584830999
,,,,,,-0.510694623
,,,,,,0.002720833
,,,,,,0.731788993
,,,,,,-1.192692876
,,,,,,-2.214696407
,,,,,,5.190837383
,,,,,,0.460193038
,,,,,,4.217638493
,,,,,,2.30465126
,,,,,,0.553054333
,,,,,,2.774837017
,,,,,,-0.274987221
,,,,,,-2.130856991
,,,,,,2.564934731
,,,,,,0.545854211
,,,,,,-1.297807336
,,,,,,-1.750450969
,,,,,,1.742982984
,,,,,,-2.281534195
,,,,,,0.279077888
,,,,,,-2.037631512
,,,,,,-1.970628858
,,,,,,-0.693357825
,,,,,,-0.457112432
,,,,,,-0.999967217
,,,,,,-0.318202138
,,,,,,1.515567541
,,,,,,-2.628354549
,,,,,,-0.327356219
,,,,,,2.408712864
,,,,,,-1.347972751
,,,,,,-0.703132987
,,,,,,-0.648798823
,,,,,,0.519838929
,,,,,,-0.196107864
,,,,,,-1.558661103
,,,,,,5.423294544
,,,,,,1.574821234
,,,,,,-5.111635208
,,,,,,-0.491074681
,,,,,,-0.86236608
,,,,,,-0.874367833
,,,,,,2.196967363
,,,,,,1.264747381
,,,,,,2.376528263
,,,,,,4.037482738
,,,,,,1.039315224
,,,,,,2.176514626
,,,,,,-1.359029651
,,,,,,4.911680222
,,,,,,-1.893882632
,,,,,,0.878444016
,,,,,,0.703363538
,,,,,,0.444120407
,,,,,,-0.986500144
,,,,,,1.906183958
,,,,,,3.482170105
,,,,,,1.129928112
,,,,,,-2.388023853
,,,,,,-1.918435454
,,,,,,0.466632962
,,,,,,4.099116325
,,,,,,-1.0081321
,,,,,,0.681085229
,,,,,,5.968162537
,,,,,,-1.280600905
,,,,,,-1.243154645
,,,,,,8.525062561
,,,,,,-6.401516438
,,,,,,0.239736795
,,,,,,2.587519646
,,,,,,-0.157748699
,,,,,,4.887056351
,,,,,,-0.4347471
,,,,,,1.959496975
,,,,,,0.673040867
,,,,,,0.962089777
,,,,,,1.562502027
,,,,,,7.572093487
,,,,,,0.649407744
,,,,,,-0.916308522
,,,,,,0.748514533
,,,,,,-1.060685754
,,,,,,-0.862177491
,,,,,,-0.794053435
,,,,,,1.912188649
,,,,,,1.401234627
,,,,,,2.467795372
,,,,,,-1.686036944
,,,,,,1.771388054
,,,,,,1.633349895
,,,,,,-0.257015228
,,,,,,-1.658115268
,,,,,,-0.302254558
,,,,,,-0.587728858
,,,,,,-0.881761909
,,,,,,-0.292820811
,,,,,,-0.470445752
,,,,,,-1.643496633
,,,,,,0.196556807
,,,,,,-0.950811267
,,,,,,-0.631132722
,,,,,,4.764957905
,,,,,,-9.051697731
,,,,,,1.030036926
,,,,,,1.315340757
,,,,,,2.277510405
,,,,,,-0.877663493
,,,,,,3.167078972
,,,,,,3.147893429
,,,,,,2.505644321
,,,,,,1.610460162
,,,,,,1.683009148
,,,,,,0.48212254
,,,,,,2.879407167
,,,,,,-0.318066001
,,,,,,-1.650476098
,,,,,,-0.84446919
,,,,,,0.768205822
,,,,,,-1.657090783
,,,,,,-0.265183926
,,,,,,-1.381100535
,,,,,,1.245629549
,,,,,,-1.718239903
,,,,,,-2.445774078
,,,,,,-1.008208632
,,,,,,-1.362644792
,,,,,,-0.393151402
,,,,,,3.581188202
,,,,,,-0.574558616
,,,,,,0.724506438
,,,,,,1.324827552
,,,,,,-0.332296968
,,,,,,2.009234667
,,,,,,6.886219025
,,,,,,-0.653449416
,,,,,,0.609117746
,,,,,,-2.319301605
,,,,,,0.141208529
,,,,,,0.991433263
,,,,,,-2.70645237
,,,,,,-1.490303874
,,,,,,1.789399743
,,,,,,0.960746169
,,,,,,-0.891605496
,,,,,,3.179366112
,,,,,,0.235783577
,,,,,,2.675565243
,,,,,,-0.135583401
,,,,,,2.68180275
,,,,,,2.636862278
,,,,,,-1.144383311
,,,,,,1.697651029
,,,,,,0.609294772
,,,,,,0.614086747
,,,,,,-2.130268574
,,,,,,-1.513016582
,,,,,,3.546355724
,,,,,,1.155481577
,,,,,,3.102220058
,,,,,,1.067665458
,,,,,,0.88949424
,,,,,,0.478726983
,,,,,,2.474924088
,,,,,,7.290914059
,,,,,,1.993545294
,,,,,,4.011908054
,,,,,,0.505373716
,,,,,,3.912537575
,,,,,,-3.455440044
,,,,,,0.110367417
,,,,,,1.914693952
,,,,,,-1.78711617
,,,,,,-1.000871062
,,,,,,1.341392994
,,,,,,-0.932350039
,,,,,,3.526508331
,,,,,,5.314139843
,,,,,,2.915049553
,,,,,,0.677789807
,,,,,,-0.759843707
,,,,,,0.586611152
,,,,,,-1.230826497
,,,,,,-0.490676522
,,,,,,3.828598976
,,,,,,2.796144009
,,,,,,1.134336948
,,,,,,-2.477062225
,,,,,,0.334147334
,,,,,,0.611781955
,,,,,,-2.620044231
,,,,,,0.546231031
,,,,,,1.286597729
,,,,,,6.427121639
,,,,,,1.645715475
,,,,,,-0.550978065
,,,,,,3.008482218
,,,,,,0.222778082
,,,,,,-1.516116738
,,,,,,1.255168676
,,,,,,4.712376595
,,,,,,1.487871885
,,,,,,0.195861578
,,,,,,-0.821314692
,,,,,,-1.515212178
,,,,,,5.451110363
,,,,,,1.492205977
,,,,,,-1.652990937
,,,,,,-0.127865911
,,,,,,2.511067867
,,,,,,-0.837467074
,,,,,,-0.837756515
,,,,,,-0.902340293
,,,,,,1.816493273
,,,,,,1.959224105
,,,,,,2.611891508
,,,,,,4.822192669
,,,,,,1.722545385
,,,,,,-1.938432574
,,,,,,1.19734478
,,,,,,0.355379105
,,,,,,-1.062105536
,,,,,,0.051294565
,,,,,,3.015079498
,,,,,,3.058148623
,,,,,,2.041729927
,,,,,,-3.198367596
,,,,,,-3.961980343
,,,,,,-1.035560489
,,,,,,2.223226547
,,,,,,0.910096586
,,,,,,2.097450256
,,,,,,-0.049927592
,,,,,,9.256105423
,,,,,,-0.234656334
,,,,,,-1.703387856
,,,,,,0.494550705
,,,,,,0.373015404
,,,,,,0.536021709
,,,,,,-0.418885827
,,,,,,0.218667865
,,,,,,4.900941372
,,,,,,-0.283441424
,,,,,,-0.396611571
,,,,,,-0.981033683
,,,,,,0.603225946
,,,,,,-0.777752757
,,,,,,0.200796723
,,,,,,-1.622961402
,,,,,,3.117352009
,,,,,,4.179239273
,,,,,,1.433026075
,,,,,,1.187497139
,,,,,,-0.536852479
,,,,,,-0.611400485
,,,,,,-0.843241334
,,,,,,-1.845218062
,,,,,,0.165434241
,,,,,,-0.664087892
,,,,,,-3.143586159
,,,,,,3.013329029
,,,,,,0.524187207
,,,,,,-0.147325039
,,,,,,0.861583054
,,,,,,3.823691845
,,,,,,-2.225426197
,,,,,,-1.764623284
,,,,,,-6.138227463
,,,,,,0.378920436
,,,,,,5.529794693
,,,,,,-0.432009339
,,,,,,-2.265769482
,,,,,,-0.703226447
,,,,,,-3.002028942
,,,,,,-0.800356507
,,,,,,-0.044194818
,,,,,,-0.643657327
,,,,,,3.373402596
,,,,,,-0.987580657
,,,,,,-0.458309293
,,,,,,3.598248959
,,,,,,0.269602656
,,,,,,1.686888337
,,,,,,-1.523227096
,,,,,,-0.462926984
,,,,,,0.650808215
,,,,,,-0.823224664
,,,,,,-6.043137074
,,,,,,-1.550114751
,,,,,,0.004717946
,,,,,,-0.795987487
,,,,,,1.100228667
,,,,,,-3.475609303
,,,,,,6.685996056
,,,,,,-2.195664883
,,,,,,4.464690208
,,,,,,2.080816031
,,,,,,2.55385375
,,,,,,-0.190973759
,,,,,,5.357907295
,,,,,,-0.669847131
,,,,,,1.903236032
,,,,,,1.258218408
,,,,,,0.391269326
,,,,,,2.896221161
,,,,,,-0.132772326
,,,,,,0.557817101
,,,,,,-1.115775466
,,,,,,1.145530224
,,,,,,0.130979896
,,,,,,-1.17035687
,,,,,,-0.408460021
,,,,,,-1.969358563
,,,,,,-0.837131143
,,,,,,0.581004739
,,,,,,0.250290871
,,,,,,-0.737471938
,,,,,,2.020083189
,,,,,,0.540490508
,,,,,,2.851444721
,,,,,,-1.526615977
,,,,,,-3.155292988
,,,,,,-0.534986615
,,,,,,1.083855152
,,,,,,0.629956961
,,,,,,1.232201338
,,,,,,-1.531155944
,,,,,,0.467327476
,,,,,,0.810481071
,,,,,,2.607174873
,,,,,,-0.666087508
,,,,,,-2.58265686
,,,,,,0.215143442
,,,,,,-0.307374835
,,,,,,-1.224835038
,,,,,,2.389518738
,,,,,,-1.785874009
,,,,,,2.494720697
,,,,,,-1.846166253
,,,,,,-3.136959076
,,,,,,0.11368072
,,,,,,-1.380627513
,,,,,,-1.889558911
,,,,,,1.509613752
,,,,,,-1.865269542
,,,,,,3.588027954
,,,,,,4.506541252
,,,,,,4.856584072
,,,,,,-0.920689702
,,,,,,-0.508445621
,,,,,,-2.207818985
,,,,,,-1.614484668
,,,,,,-2.010381699
,,,,,,1.769084215
,,,,,,-1.591073632
,,,,,,2.703337431
,,,,,,2.062264919
,,,,,,6.490342617
,,,,,,-0.351681828
,,,,,,-0.356465459
,,,,,,-1.314431787
,,,,,,-3.55008173
,,,,,,0.400691271
,,,,,,-1.283065915
,,,,,,-0.424460292
,,,,,,-1.689818025
,,,,,,0.302938938
,,,,,,1.286818027
,,,,,,1.692145348
,,,,,,-5.446604252
,,,,,,0.744639456
,,,,,,1.497240901
,,,,,,3.743135452
,,,,,,2.206785679
,,,,,,0.152418971
,,,,,,1.081002235
,,,,,,0.718683839
,,,,,,5.180150032
,,,,,,-1.131837487
,,,,,,-0.352846265
,,,,,,0.493663073
,,,,,,-0.846137643
,,,,,,2.61548996
,,,,,,3.234369755
,,,,,,0.225247145
,,,,,,0.743897498
,,,,,,-2.456682682
,,,,,,-2.419292927
,,,,,,-1.440602422
,,,,,,0.211311817
,,,,,,0.602463365
,,,,,,1.223377943
,,,,,,-0.29653585
,,,,,,-1.734197974
,,,,,,-1.179697394
,,,,,,-1.872197032
,,,,,,2.115718365
,,,,,,-2.321494579
,,,,,,1.445856929
,,,,,,1.196794868
,,,,,,-1.648846507
,,,,,,-1.034852624
,,,,,,4.019968033
,,,,,,1.185586214
,,,,,,-2.046227455
,,,,,,2.043535948
,,,,,,3.420443773
,,,,,,0.516254425
,,,,,,0.38519299
,,,,,,-1.762376666
,,,,,,-5.018509865
,,,,,,2.277428389
,,,,,,-1.198973298
,,,,,,2.786483765
,,,,,,0.633414865
,,,,,,2.311118126
,,,,,,-0.262775064
,,,,,,4.663493633
,,,,,,0.952853382
,,,,,,-0.529606223
,,,,,,1.174157262
,,,,,,0.337239385
,,,,,,0.313823581
,,,,,,-1.582912564
,,,,,,-1.104094148
,,,,,,-0.892526031
,,,,,,1.687466264
,,,,,,-0.726222873
,,,,,,0.650216937
,,,,,,-0.092170358
,,,,,,-0.683087945
,,,,,,-0.280180573
,,,,,,0.670948505
,,,,,,0.631815791
,,,,,,0.370502353
,,,,,,1.881721616
,,,,,,-0.214525223
,,,,,,3.485138655
,,,,,,4.487485886
,,,,,,0.047376871
,,,,,,1.680679083
,,,,,,0.734789073
,,,,,,3.23870039
,,,,,,0.070612073
,,,,,,-0.661284804
,,,,,,0.439126253
,,,,,,-0.1510849
,,,,,,-1.955919623
,,,,,,0.505346656
,,,,,,5.916698456
,,,,,,2.448693037
,,,,,,-1.294612288
,,,,,,0.674831271
,,,,,,-0.369246125
,,,,,,-2.75604248
,,,,,,3.671050072
,,,,,,2.005768061
,,,,,,-0.701581597
,,,,,,-2.581655979
,,,,,,0.985805511
,,,,,,8.159711838
,,,,,,-0.628999829
,,,,,,1.522263885
,,,,,,-0.060262203
,,,,,,1.721626043
,,,,,,-1.23386085
,,,,,,0.46350348
,,,,,,-2.881099701
,,,,,,0.100512266
,,,,,,-2.232151031
,,,,,,0.487049103
,,,,,,3.766479015
,,,,,,1.25537765
,,,,,,-0.038989544
,,,,,,-1.409236073
,,,,,,-1.061805606
,,,,,,-0.238217592
,,,,,,-1.688882947
,,,,,,-0.439739823
,,,,,,-1.176853061
,,,,,,-3.439031601
,,,,,,0.879578114
,,,,,,3.764688492
,,,,,,-1.363323569
,,,,,,4.615642071
,,,,,,-1.324322581
,,,,,,2.296357155
,,,,,,-1.393116832
,,,,,,2.850156784
,,,,,,5.274649143
,,,,,,-0.785661101
,,,,,,1.939284086
,,,,,,3.163352489
,,,,,,0.696073294
,,,,,,2.651334286
,,,,,,-0.71952045
,,,,,,-1.354881167
